"ID_indiv","x","y","curM_Wclm_mean","curZ_Wclm_mean","sal_bottom_mean","sal_bottom_range","temp_bottom_mean","temp_bottom_range","mean_turb","mean_prec","min_prec","chl_Wclm_mean","dox_Wclm_mean","nit_Wclm_mean","pco_Wclm_mean","ph_Wclm_mean","pho_Wclm_mean","phyto_Wclm_mean","ppn_Wclm_mean"
"SS-CAS-2000-01-19",0.81984008,40.31656886,0.003922719329146,-0.00013672997842,37.9956251766782,0.832920835632182,14.765649971442,5.2655888068427,0.061353246805523,1651857698982.52,120810638816.538,0.212649613367663,205.150320711763,1.09144689708652,396.256451717498,8.06571495285889,0.072978924586007,0.00125612463336,6.65403320968685E-09
"SS-CAS-2000-01-20",0.81984008,40.31656886,0.003922719329146,-0.00013672997842,37.9956251766782,0.832920835632182,14.765649971442,5.2655888068427,0.061353246805523,1651857698982.52,120810638816.538,0.212649613367663,205.150320711763,1.09144689708652,396.256451717498,8.06571495285889,0.072978924586007,0.00125612463336,6.65403320968685E-09
"SS-CAS-2000-01-21",0.81984008,40.31656886,0.003922719329146,-0.00013672997842,37.9956251766782,0.832920835632182,14.765649971442,5.2655888068427,0.061353246805523,1651857698982.52,120810638816.538,0.212649613367663,205.150320711763,1.09144689708652,396.256451717498,8.06571495285889,0.072978924586007,0.00125612463336,6.65403320968685E-09
"SS-CAS-2000-01-22",0.81984008,40.31656886,0.003922719329146,-0.00013672997842,37.9956251766782,0.832920835632182,14.765649971442,5.2655888068427,0.061353246805523,1651857698982.52,120810638816.538,0.212649613367663,205.150320711763,1.09144689708652,396.256451717498,8.06571495285889,0.072978924586007,0.00125612463336,6.65403320968685E-09
"SS-CAS-2000-01-23",0.81984008,40.31656886,0.003922719329146,-0.00013672997842,37.9956251766782,0.832920835632182,14.765649971442,5.2655888068427,0.061353246805523,1651857698982.52,120810638816.538,0.212649613367663,205.150320711763,1.09144689708652,396.256451717498,8.06571495285889,0.072978924586007,0.00125612463336,6.65403320968685E-09
"SS-CAS-2000-01-24",0.81984008,40.31656886,0.003922719329146,-0.00013672997842,37.9956251766782,0.832920835632182,14.765649971442,5.2655888068427,0.061353246805523,1651857698982.52,120810638816.538,0.212649613367663,205.150320711763,1.09144689708652,396.256451717498,8.06571495285889,0.072978924586007,0.00125612463336,6.65403320968685E-09
"SS-CAS-2000-01-25",0.81984008,40.31656886,0.003922719329146,-0.00013672997842,37.9956251766782,0.832920835632182,14.765649971442,5.2655888068427,0.061353246805523,1651857698982.52,120810638816.538,0.212649613367663,205.150320711763,1.09144689708652,396.256451717498,8.06571495285889,0.072978924586007,0.00125612463336,6.65403320968685E-09
"SS-CAS-2000-01-26",0.81984008,40.31656886,0.003922719329146,-0.00013672997842,37.9956251766782,0.832920835632182,14.765649971442,5.2655888068427,0.061353246805523,1651857698982.52,120810638816.538,0.212649613367663,205.150320711763,1.09144689708652,396.256451717498,8.06571495285889,0.072978924586007,0.00125612463336,6.65403320968685E-09
"SS-CAS-2000-01-27",0.81984008,40.31656886,0.003922719329146,-0.00013672997842,37.9956251766782,0.832920835632182,14.765649971442,5.2655888068427,0.061353246805523,1651857698982.52,120810638816.538,0.212649613367663,205.150320711763,1.09144689708652,396.256451717498,8.06571495285889,0.072978924586007,0.00125612463336,6.65403320968685E-09
"SS-BAR-1999-02-01",0.81984008,40.31656886,0.003922719329146,-0.00013672997842,37.9956251766782,0.832920835632182,14.765649971442,5.2655888068427,0.061353246805523,1651857698982.52,120810638816.538,0.212649613367663,205.150320711763,1.09144689708652,396.256451717498,8.06571495285889,0.072978924586007,0.00125612463336,6.65403320968685E-09
"SS-BAR-1999-02-03",0.81984008,40.31656886,0.003922719329146,-0.00013672997842,37.9956251766782,0.832920835632182,14.765649971442,5.2655888068427,0.061353246805523,1651857698982.52,120810638816.538,0.212649613367663,205.150320711763,1.09144689708652,396.256451717498,8.06571495285889,0.072978924586007,0.00125612463336,6.65403320968685E-09
"SS-BAR-1999-02-04",0.81984008,40.31656886,0.003922719329146,-0.00013672997842,37.9956251766782,0.832920835632182,14.765649971442,5.2655888068427,0.061353246805523,1651857698982.52,120810638816.538,0.212649613367663,205.150320711763,1.09144689708652,396.256451717498,8.06571495285889,0.072978924586007,0.00125612463336,6.65403320968685E-09
"SS-BAR-1999-02-05",0.81984008,40.31656886,0.003922719329146,-0.00013672997842,37.9956251766782,0.832920835632182,14.765649971442,5.2655888068427,0.061353246805523,1651857698982.52,120810638816.538,0.212649613367663,205.150320711763,1.09144689708652,396.256451717498,8.06571495285889,0.072978924586007,0.00125612463336,6.65403320968685E-09
"SS-BAR-1999-02-06",0.81984008,40.31656886,0.003922719329146,-0.00013672997842,37.9956251766782,0.832920835632182,14.765649971442,5.2655888068427,0.061353246805523,1651857698982.52,120810638816.538,0.212649613367663,205.150320711763,1.09144689708652,396.256451717498,8.06571495285889,0.072978924586007,0.00125612463336,6.65403320968685E-09
"SS-BAR-1999-02-07",0.81984008,40.31656886,0.003922719329146,-0.00013672997842,37.9956251766782,0.832920835632182,14.765649971442,5.2655888068427,0.061353246805523,1651857698982.52,120810638816.538,0.212649613367663,205.150320711763,1.09144689708652,396.256451717498,8.06571495285889,0.072978924586007,0.00125612463336,6.65403320968685E-09
"SS-BAR-1999-02-08",0.81984008,40.31656886,0.003922719329146,-0.00013672997842,37.9956251766782,0.832920835632182,14.765649971442,5.2655888068427,0.061353246805523,1651857698982.52,120810638816.538,0.212649613367663,205.150320711763,1.09144689708652,396.256451717498,8.06571495285889,0.072978924586007,0.00125612463336,6.65403320968685E-09
"SS-BAR-1999-02-09",0.81984008,40.31656886,0.003922719329146,-0.00013672997842,37.9956251766782,0.832920835632182,14.765649971442,5.2655888068427,0.061353246805523,1651857698982.52,120810638816.538,0.212649613367663,205.150320711763,1.09144689708652,396.256451717498,8.06571495285889,0.072978924586007,0.00125612463336,6.65403320968685E-09
"SS-BAR-1999-02-10",0.81984008,40.31656886,0.003922719329146,-0.00013672997842,37.9956251766782,0.832920835632182,14.765649971442,5.2655888068427,0.061353246805523,1651857698982.52,120810638816.538,0.212649613367663,205.150320711763,1.09144689708652,396.256451717498,8.06571495285889,0.072978924586007,0.00125612463336,6.65403320968685E-09
"SS-BAR-1999-02-12",0.81984008,40.31656886,0.003922719329146,-0.00013672997842,37.9956251766782,0.832920835632182,14.765649971442,5.2655888068427,0.061353246805523,1651857698982.52,120810638816.538,0.212649613367663,205.150320711763,1.09144689708652,396.256451717498,8.06571495285889,0.072978924586007,0.00125612463336,6.65403320968685E-09
"SS-BAR-1999-02-14",0.81984008,40.31656886,0.003922719329146,-0.00013672997842,37.9956251766782,0.832920835632182,14.765649971442,5.2655888068427,0.061353246805523,1651857698982.52,120810638816.538,0.212649613367663,205.150320711763,1.09144689708652,396.256451717498,8.06571495285889,0.072978924586007,0.00125612463336,6.65403320968685E-09
"SS-BAR-1999-02-15",0.81984008,40.31656886,0.003922719329146,-0.00013672997842,37.9956251766782,0.832920835632182,14.765649971442,5.2655888068427,0.061353246805523,1651857698982.52,120810638816.538,0.212649613367663,205.150320711763,1.09144689708652,396.256451717498,8.06571495285889,0.072978924586007,0.00125612463336,6.65403320968685E-09
"SS-BAR-1999-02-16",0.81984008,40.31656886,0.003922719329146,-0.00013672997842,37.9956251766782,0.832920835632182,14.765649971442,5.2655888068427,0.061353246805523,1651857698982.52,120810638816.538,0.212649613367663,205.150320711763,1.09144689708652,396.256451717498,8.06571495285889,0.072978924586007,0.00125612463336,6.65403320968685E-09
"SS-SET2009-2009-73-52",3.74940162,42.93176014,0.002262299864533,0.005650115423413,38.0319042110045,0.766308043359661,14.1314609733611,6.73899957371597,0.078167700754148,1404715151752.25,160831663811.209,0.242174760361909,222.481174867902,1.45418430599841,367.759020192978,8.09747399294991,0.073613670969747,0.001291421587079,6.47306822361675E-09
"SS-SET2009-2009-73-53",3.74940162,42.93176014,0.002262299864533,0.005650115423413,38.0319042110045,0.766308043359661,14.1314609733611,6.73899957371597,0.078167700754148,1404715151752.25,160831663811.209,0.242174760361909,222.481174867902,1.45418430599841,367.759020192978,8.09747399294991,0.073613670969747,0.001291421587079,6.47306822361675E-09
"SS-SET2009-2009-73-55",3.74940162,42.93176014,0.002262299864533,0.005650115423413,38.0319042110045,0.766308043359661,14.1314609733611,6.73899957371597,0.078167700754148,1404715151752.25,160831663811.209,0.242174760361909,222.481174867902,1.45418430599841,367.759020192978,8.09747399294991,0.073613670969747,0.001291421587079,6.47306822361675E-09
"SS-SET2009-2009-73-57",3.74940162,42.93176014,0.002262299864533,0.005650115423413,38.0319042110045,0.766308043359661,14.1314609733611,6.73899957371597,0.078167700754148,1404715151752.25,160831663811.209,0.242174760361909,222.481174867902,1.45418430599841,367.759020192978,8.09747399294991,0.073613670969747,0.001291421587079,6.47306822361675E-09
"SS-SET2009-2009-73-58",3.74940162,42.93176014,0.002262299864533,0.005650115423413,38.0319042110045,0.766308043359661,14.1314609733611,6.73899957371597,0.078167700754148,1404715151752.25,160831663811.209,0.242174760361909,222.481174867902,1.45418430599841,367.759020192978,8.09747399294991,0.073613670969747,0.001291421587079,6.47306822361675E-09
"SS-SET2009-2009-73-59",3.74940162,42.93176014,0.002262299864533,0.005650115423413,38.0319042110045,0.766308043359661,14.1314609733611,6.73899957371597,0.078167700754148,1404715151752.25,160831663811.209,0.242174760361909,222.481174867902,1.45418430599841,367.759020192978,8.09747399294991,0.073613670969747,0.001291421587079,6.47306822361675E-09
"SS-SET2009-2009-73-60",3.74940162,42.93176014,0.002262299864533,0.005650115423413,38.0319042110045,0.766308043359661,14.1314609733611,6.73899957371597,0.078167700754148,1404715151752.25,160831663811.209,0.242174760361909,222.481174867902,1.45418430599841,367.759020192978,8.09747399294991,0.073613670969747,0.001291421587079,6.47306822361675E-09
"SS-SET2009-2009-73-61",3.74940162,42.93176014,0.002262299864533,0.005650115423413,38.0319042110045,0.766308043359661,14.1314609733611,6.73899957371597,0.078167700754148,1404715151752.25,160831663811.209,0.242174760361909,222.481174867902,1.45418430599841,367.759020192978,8.09747399294991,0.073613670969747,0.001291421587079,6.47306822361675E-09
"SS-SET2009-2009-73-62",3.74940162,42.93176014,0.002262299864533,0.005650115423413,38.0319042110045,0.766308043359661,14.1314609733611,6.73899957371597,0.078167700754148,1404715151752.25,160831663811.209,0.242174760361909,222.481174867902,1.45418430599841,367.759020192978,8.09747399294991,0.073613670969747,0.001291421587079,6.47306822361675E-09
"SS-SET2009-2009-73-63",3.74940162,42.93176014,0.002262299864533,0.005650115423413,38.0319042110045,0.766308043359661,14.1314609733611,6.73899957371597,0.078167700754148,1404715151752.25,160831663811.209,0.242174760361909,222.481174867902,1.45418430599841,367.759020192978,8.09747399294991,0.073613670969747,0.001291421587079,6.47306822361675E-09
"SS-SET2009-2009-73-64",3.74940162,42.93176014,0.002262299864533,0.005650115423413,38.0319042110045,0.766308043359661,14.1314609733611,6.73899957371597,0.078167700754148,1404715151752.25,160831663811.209,0.242174760361909,222.481174867902,1.45418430599841,367.759020192978,8.09747399294991,0.073613670969747,0.001291421587079,6.47306822361675E-09
"SS-SET2009-2009-73-65",3.74940162,42.93176014,0.002262299864533,0.005650115423413,38.0319042110045,0.766308043359661,14.1314609733611,6.73899957371597,0.078167700754148,1404715151752.25,160831663811.209,0.242174760361909,222.481174867902,1.45418430599841,367.759020192978,8.09747399294991,0.073613670969747,0.001291421587079,6.47306822361675E-09
"SS-SET2009-2009-73-66",3.74940162,42.93176014,0.002262299864533,0.005650115423413,38.0319042110045,0.766308043359661,14.1314609733611,6.73899957371597,0.078167700754148,1404715151752.25,160831663811.209,0.242174760361909,222.481174867902,1.45418430599841,367.759020192978,8.09747399294991,0.073613670969747,0.001291421587079,6.47306822361675E-09
"SS-SET2009-2009-73-67",3.74940162,42.93176014,0.002262299864533,0.005650115423413,38.0319042110045,0.766308043359661,14.1314609733611,6.73899957371597,0.078167700754148,1404715151752.25,160831663811.209,0.242174760361909,222.481174867902,1.45418430599841,367.759020192978,8.09747399294991,0.073613670969747,0.001291421587079,6.47306822361675E-09
"SS-SET2009-2009-73-68",3.74940162,42.93176014,0.002262299864533,0.005650115423413,38.0319042110045,0.766308043359661,14.1314609733611,6.73899957371597,0.078167700754148,1404715151752.25,160831663811.209,0.242174760361909,222.481174867902,1.45418430599841,367.759020192978,8.09747399294991,0.073613670969747,0.001291421587079,6.47306822361675E-09
"SS-SET2009-2009-73-69",3.74940162,42.93176014,0.002262299864533,0.005650115423413,38.0319042110045,0.766308043359661,14.1314609733611,6.73899957371597,0.078167700754148,1404715151752.25,160831663811.209,0.242174760361909,222.481174867902,1.45418430599841,367.759020192978,8.09747399294991,0.073613670969747,0.001291421587079,6.47306822361675E-09
"SS-SET2009-2009-73-70",3.74940162,42.93176014,0.002262299864533,0.005650115423413,38.0319042110045,0.766308043359661,14.1314609733611,6.73899957371597,0.078167700754148,1404715151752.25,160831663811.209,0.242174760361909,222.481174867902,1.45418430599841,367.759020192978,8.09747399294991,0.073613670969747,0.001291421587079,6.47306822361675E-09
"SS-SET2009-2009-73-71",3.74940162,42.93176014,0.002262299864533,0.005650115423413,38.0319042110045,0.766308043359661,14.1314609733611,6.73899957371597,0.078167700754148,1404715151752.25,160831663811.209,0.242174760361909,222.481174867902,1.45418430599841,367.759020192978,8.09747399294991,0.073613670969747,0.001291421587079,6.47306822361675E-09
"SS-SET2009-2009-73-72",3.74940162,42.93176014,0.002262299864533,0.005650115423413,38.0319042110045,0.766308043359661,14.1314609733611,6.73899957371597,0.078167700754148,1404715151752.25,160831663811.209,0.242174760361909,222.481174867902,1.45418430599841,367.759020192978,8.09747399294991,0.073613670969747,0.001291421587079,6.47306822361675E-09
"SS-SET2009-2009-73-74",3.74940162,42.93176014,0.002262299864533,0.005650115423413,38.0319042110045,0.766308043359661,14.1314609733611,6.73899957371597,0.078167700754148,1404715151752.25,160831663811.209,0.242174760361909,222.481174867902,1.45418430599841,367.759020192978,8.09747399294991,0.073613670969747,0.001291421587079,6.47306822361675E-09
"SS-SET2009-2009-73-75",3.74940162,42.93176014,0.002262299864533,0.005650115423413,38.0319042110045,0.766308043359661,14.1314609733611,6.73899957371597,0.078167700754148,1404715151752.25,160831663811.209,0.242174760361909,222.481174867902,1.45418430599841,367.759020192978,8.09747399294991,0.073613670969747,0.001291421587079,6.47306822361675E-09
"SS-SET2009-2009-73-77",3.74940162,42.93176014,0.002262299864533,0.005650115423413,38.0319042110045,0.766308043359661,14.1314609733611,6.73899957371597,0.078167700754148,1404715151752.25,160831663811.209,0.242174760361909,222.481174867902,1.45418430599841,367.759020192978,8.09747399294991,0.073613670969747,0.001291421587079,6.47306822361675E-09
"SS-SET2009-2009-73-78",3.74940162,42.93176014,0.002262299864533,0.005650115423413,38.0319042110045,0.766308043359661,14.1314609733611,6.73899957371597,0.078167700754148,1404715151752.25,160831663811.209,0.242174760361909,222.481174867902,1.45418430599841,367.759020192978,8.09747399294991,0.073613670969747,0.001291421587079,6.47306822361675E-09
"SS-SET2009-2009-73-79",3.74940162,42.93176014,0.002262299864533,0.005650115423413,38.0319042110045,0.766308043359661,14.1314609733611,6.73899957371597,0.078167700754148,1404715151752.25,160831663811.209,0.242174760361909,222.481174867902,1.45418430599841,367.759020192978,8.09747399294991,0.073613670969747,0.001291421587079,6.47306822361675E-09
"SS-SET2009-2009-73-80",3.74940162,42.93176014,0.002262299864533,0.005650115423413,38.0319042110045,0.766308043359661,14.1314609733611,6.73899957371597,0.078167700754148,1404715151752.25,160831663811.209,0.242174760361909,222.481174867902,1.45418430599841,367.759020192978,8.09747399294991,0.073613670969747,0.001291421587079,6.47306822361675E-09
"SS-SET2009-2009-73-82",3.74940162,42.93176014,0.002262299864533,0.005650115423413,38.0319042110045,0.766308043359661,14.1314609733611,6.73899957371597,0.078167700754148,1404715151752.25,160831663811.209,0.242174760361909,222.481174867902,1.45418430599841,367.759020192978,8.09747399294991,0.073613670969747,0.001291421587079,6.47306822361675E-09
"SS-SET2009-2009-73-83",3.74940162,42.93176014,0.002262299864533,0.005650115423413,38.0319042110045,0.766308043359661,14.1314609733611,6.73899957371597,0.078167700754148,1404715151752.25,160831663811.209,0.242174760361909,222.481174867902,1.45418430599841,367.759020192978,8.09747399294991,0.073613670969747,0.001291421587079,6.47306822361675E-09
"SS-SET2009-2009-73-84",3.74940162,42.93176014,0.002262299864533,0.005650115423413,38.0319042110045,0.766308043359661,14.1314609733611,6.73899957371597,0.078167700754148,1404715151752.25,160831663811.209,0.242174760361909,222.481174867902,1.45418430599841,367.759020192978,8.09747399294991,0.073613670969747,0.001291421587079,6.47306822361675E-09
"SS-SET2009-2009-73-85",3.74940162,42.93176014,0.002262299864533,0.005650115423413,38.0319042110045,0.766308043359661,14.1314609733611,6.73899957371597,0.078167700754148,1404715151752.25,160831663811.209,0.242174760361909,222.481174867902,1.45418430599841,367.759020192978,8.09747399294991,0.073613670969747,0.001291421587079,6.47306822361675E-09
"SS-SET2009-2009-73-86",3.74940162,42.93176014,0.002262299864533,0.005650115423413,38.0319042110045,0.766308043359661,14.1314609733611,6.73899957371597,0.078167700754148,1404715151752.25,160831663811.209,0.242174760361909,222.481174867902,1.45418430599841,367.759020192978,8.09747399294991,0.073613670969747,0.001291421587079,6.47306822361675E-09
"SS-SET2009-2009-73-87",3.74940162,42.93176014,0.002262299864533,0.005650115423413,38.0319042110045,0.766308043359661,14.1314609733611,6.73899957371597,0.078167700754148,1404715151752.25,160831663811.209,0.242174760361909,222.481174867902,1.45418430599841,367.759020192978,8.09747399294991,0.073613670969747,0.001291421587079,6.47306822361675E-09
"SS-SET2009-2009-73-88",3.74940162,42.93176014,0.002262299864533,0.005650115423413,38.0319042110045,0.766308043359661,14.1314609733611,6.73899957371597,0.078167700754148,1404715151752.25,160831663811.209,0.242174760361909,222.481174867902,1.45418430599841,367.759020192978,8.09747399294991,0.073613670969747,0.001291421587079,6.47306822361675E-09
"SS-SET2009-2009-73-90",3.74940162,42.93176014,0.002262299864533,0.005650115423413,38.0319042110045,0.766308043359661,14.1314609733611,6.73899957371597,0.078167700754148,1404715151752.25,160831663811.209,0.242174760361909,222.481174867902,1.45418430599841,367.759020192978,8.09747399294991,0.073613670969747,0.001291421587079,6.47306822361675E-09
"SS-SET2003-2003-03",3.74940162,42.93176014,0.002262299864533,0.005650115423413,38.0319042110045,0.766308043359661,14.1314609733611,6.73899957371597,0.078167700754148,1404715151752.25,160831663811.209,0.242174760361909,222.481174867902,1.45418430599841,367.759020192978,8.09747399294991,0.073613670969747,0.001291421587079,6.47306822361675E-09
"SS-SET2003-2003-04",3.74940162,42.93176014,0.002262299864533,0.005650115423413,38.0319042110045,0.766308043359661,14.1314609733611,6.73899957371597,0.078167700754148,1404715151752.25,160831663811.209,0.242174760361909,222.481174867902,1.45418430599841,367.759020192978,8.09747399294991,0.073613670969747,0.001291421587079,6.47306822361675E-09
"SS-SET2003-2003-06",3.74940162,42.93176014,0.002262299864533,0.005650115423413,38.0319042110045,0.766308043359661,14.1314609733611,6.73899957371597,0.078167700754148,1404715151752.25,160831663811.209,0.242174760361909,222.481174867902,1.45418430599841,367.759020192978,8.09747399294991,0.073613670969747,0.001291421587079,6.47306822361675E-09
"SS-SET2003-2003-07",3.74940162,42.93176014,0.002262299864533,0.005650115423413,38.0319042110045,0.766308043359661,14.1314609733611,6.73899957371597,0.078167700754148,1404715151752.25,160831663811.209,0.242174760361909,222.481174867902,1.45418430599841,367.759020192978,8.09747399294991,0.073613670969747,0.001291421587079,6.47306822361675E-09
"SS-SET2003-2003-09",3.74940162,42.93176014,0.002262299864533,0.005650115423413,38.0319042110045,0.766308043359661,14.1314609733611,6.73899957371597,0.078167700754148,1404715151752.25,160831663811.209,0.242174760361909,222.481174867902,1.45418430599841,367.759020192978,8.09747399294991,0.073613670969747,0.001291421587079,6.47306822361675E-09
"SS-SET2003-2003-10",3.74940162,42.93176014,0.002262299864533,0.005650115423413,38.0319042110045,0.766308043359661,14.1314609733611,6.73899957371597,0.078167700754148,1404715151752.25,160831663811.209,0.242174760361909,222.481174867902,1.45418430599841,367.759020192978,8.09747399294991,0.073613670969747,0.001291421587079,6.47306822361675E-09
"SS-SET2003-2003-12",3.74940162,42.93176014,0.002262299864533,0.005650115423413,38.0319042110045,0.766308043359661,14.1314609733611,6.73899957371597,0.078167700754148,1404715151752.25,160831663811.209,0.242174760361909,222.481174867902,1.45418430599841,367.759020192978,8.09747399294991,0.073613670969747,0.001291421587079,6.47306822361675E-09
"SS-SET2003-2003-13",3.74940162,42.93176014,0.002262299864533,0.005650115423413,38.0319042110045,0.766308043359661,14.1314609733611,6.73899957371597,0.078167700754148,1404715151752.25,160831663811.209,0.242174760361909,222.481174867902,1.45418430599841,367.759020192978,8.09747399294991,0.073613670969747,0.001291421587079,6.47306822361675E-09
"SS-SET2003-2003-14",3.74940162,42.93176014,0.002262299864533,0.005650115423413,38.0319042110045,0.766308043359661,14.1314609733611,6.73899957371597,0.078167700754148,1404715151752.25,160831663811.209,0.242174760361909,222.481174867902,1.45418430599841,367.759020192978,8.09747399294991,0.073613670969747,0.001291421587079,6.47306822361675E-09
"SS-SET2003-2003-15",3.74940162,42.93176014,0.002262299864533,0.005650115423413,38.0319042110045,0.766308043359661,14.1314609733611,6.73899957371597,0.078167700754148,1404715151752.25,160831663811.209,0.242174760361909,222.481174867902,1.45418430599841,367.759020192978,8.09747399294991,0.073613670969747,0.001291421587079,6.47306822361675E-09
