"ID","x","y","curM_Wclm_mean","curZ_Wclm_mean","sal_bottom_mean","sal_bottom_range","temp_bottom_mean","temp_bottom_range","mean_turb","mean_prec","min_prec","chl_Wclm_mean","dox_Wclm_mean","nit_Wclm_mean","pco_Wclm_mean","ph_Wclm_mean","pho_Wclm_mean","phyto_Wclm_mean","ppn_Wclm_mean"
"GSA6_11",0.81984008,40.31656886,0.003922719329146,-0.00013672997842,37.9956251766782,0.832920835632182,14.765649971442,5.2655888068427,0.061353246805523,1651857698982.52,120810638816538,0.212649613367663,205.150320711763,1.09144689708652,396.256451717498,8.06571495285889,0.072978924586007,0.00125612463336,6.65E-09
"GSA6_12",0.81984008,40.31656886,0.003922719329146,-0.00013672997842,37.9956251766782,0.832920835632182,14.765649971442,5.2655888068427,0.061353246805523,1651857698982.52,120810638816538,0.212649613367663,205.150320711763,1.09144689708652,396.256451717498,8.06571495285889,0.072978924586007,0.00125612463336,6.65E-09
"GSA6_13",0.81984008,40.31656886,0.003922719329146,-0.00013672997842,37.9956251766782,0.832920835632182,14.765649971442,5.2655888068427,0.061353246805523,1651857698982.52,120810638816538,0.212649613367663,205.150320711763,1.09144689708652,396.256451717498,8.06571495285889,0.072978924586007,0.00125612463336,6.65E-09
"GSA6_14",0.81984008,40.31656886,0.003922719329146,-0.00013672997842,37.9956251766782,0.832920835632182,14.765649971442,5.2655888068427,0.061353246805523,1651857698982.52,120810638816538,0.212649613367663,205.150320711763,1.09144689708652,396.256451717498,8.06571495285889,0.072978924586007,0.00125612463336,6.65E-09
"GSA6_15",0.81984008,40.31656886,0.003922719329146,-0.00013672997842,37.9956251766782,0.832920835632182,14.765649971442,5.2655888068427,0.061353246805523,1651857698982.52,120810638816538,0.212649613367663,205.150320711763,1.09144689708652,396.256451717498,8.06571495285889,0.072978924586007,0.00125612463336,6.65E-09
"GSA6_16",0.81984008,40.31656886,0.003922719329146,-0.00013672997842,37.9956251766782,0.832920835632182,14.765649971442,5.2655888068427,0.061353246805523,1651857698982.52,120810638816538,0.212649613367663,205.150320711763,1.09144689708652,396.256451717498,8.06571495285889,0.072978924586007,0.00125612463336,6.65E-09
"GSA6_17",0.81984008,40.31656886,0.003922719329146,-0.00013672997842,37.9956251766782,0.832920835632182,14.765649971442,5.2655888068427,0.061353246805523,1651857698982.52,120810638816538,0.212649613367663,205.150320711763,1.09144689708652,396.256451717498,8.06571495285889,0.072978924586007,0.00125612463336,6.65E-09
"GSA6_18",0.81984008,40.31656886,0.003922719329146,-0.00013672997842,37.9956251766782,0.832920835632182,14.765649971442,5.2655888068427,0.061353246805523,1651857698982.52,120810638816538,0.212649613367663,205.150320711763,1.09144689708652,396.256451717498,8.06571495285889,0.072978924586007,0.00125612463336,6.65E-09
"GSA6_19",0.81984008,40.31656886,0.003922719329146,-0.00013672997842,37.9956251766782,0.832920835632182,14.765649971442,5.2655888068427,0.061353246805523,1651857698982.52,120810638816538,0.212649613367663,205.150320711763,1.09144689708652,396.256451717498,8.06571495285889,0.072978924586007,0.00125612463336,6.65E-09
"GSA6_20",0.81984008,40.31656886,0.003922719329146,-0.00013672997842,37.9956251766782,0.832920835632182,14.765649971442,5.2655888068427,0.061353246805523,1651857698982.52,120810638816538,0.212649613367663,205.150320711763,1.09144689708652,396.256451717498,8.06571495285889,0.072978924586007,0.00125612463336,6.65E-09
"GSA6_21",0.81984008,40.31656886,0.003922719329146,-0.00013672997842,37.9956251766782,0.832920835632182,14.765649971442,5.2655888068427,0.061353246805523,1651857698982.52,120810638816538,0.212649613367663,205.150320711763,1.09144689708652,396.256451717498,8.06571495285889,0.072978924586007,0.00125612463336,6.65E-09
"GSA6_22",0.81984008,40.31656886,0.003922719329146,-0.00013672997842,37.9956251766782,0.832920835632182,14.765649971442,5.2655888068427,0.061353246805523,1651857698982.52,120810638816538,0.212649613367663,205.150320711763,1.09144689708652,396.256451717498,8.06571495285889,0.072978924586007,0.00125612463336,6.65E-09
"GSA6_23",0.81984008,40.31656886,0.003922719329146,-0.00013672997842,37.9956251766782,0.832920835632182,14.765649971442,5.2655888068427,0.061353246805523,1651857698982.52,120810638816538,0.212649613367663,205.150320711763,1.09144689708652,396.256451717498,8.06571495285889,0.072978924586007,0.00125612463336,6.65E-09
"GSA6_24",0.81984008,40.31656886,0.003922719329146,-0.00013672997842,37.9956251766782,0.832920835632182,14.765649971442,5.2655888068427,0.061353246805523,1651857698982.52,120810638816538,0.212649613367663,205.150320711763,1.09144689708652,396.256451717498,8.06571495285889,0.072978924586007,0.00125612463336,6.65E-09
"GSA6_25",0.81984008,40.31656886,0.003922719329146,-0.00013672997842,37.9956251766782,0.832920835632182,14.765649971442,5.2655888068427,0.061353246805523,1651857698982.52,120810638816538,0.212649613367663,205.150320711763,1.09144689708652,396.256451717498,8.06571495285889,0.072978924586007,0.00125612463336,6.65E-09
"GSA6_26",0.81984008,40.31656886,0.003922719329146,-0.00013672997842,37.9956251766782,0.832920835632182,14.765649971442,5.2655888068427,0.061353246805523,1651857698982.52,120810638816538,0.212649613367663,205.150320711763,1.09144689708652,396.256451717498,8.06571495285889,0.072978924586007,0.00125612463336,6.65E-09
"GSA6_27",0.81984008,40.31656886,0.003922719329146,-0.00013672997842,37.9956251766782,0.832920835632182,14.765649971442,5.2655888068427,0.061353246805523,1651857698982.52,120810638816538,0.212649613367663,205.150320711763,1.09144689708652,396.256451717498,8.06571495285889,0.072978924586007,0.00125612463336,6.65E-09
"GSA6_28",0.81984008,40.31656886,0.003922719329146,-0.00013672997842,37.9956251766782,0.832920835632182,14.765649971442,5.2655888068427,0.061353246805523,1651857698982.52,120810638816538,0.212649613367663,205.150320711763,1.09144689708652,396.256451717498,8.06571495285889,0.072978924586007,0.00125612463336,6.65E-09
"GSA6_29",0.81984008,40.31656886,0.003922719329146,-0.00013672997842,37.9956251766782,0.832920835632182,14.765649971442,5.2655888068427,0.061353246805523,1651857698982.52,120810638816538,0.212649613367663,205.150320711763,1.09144689708652,396.256451717498,8.06571495285889,0.072978924586007,0.00125612463336,6.65E-09
"GSA6_30",0.81984008,40.31656886,0.003922719329146,-0.00013672997842,37.9956251766782,0.832920835632182,14.765649971442,5.2655888068427,0.061353246805523,1651857698982.52,120810638816538,0.212649613367663,205.150320711763,1.09144689708652,396.256451717498,8.06571495285889,0.072978924586007,0.00125612463336,6.65E-09
"GSA6_31",0.81984008,40.31656886,0.003922719329146,-0.00013672997842,37.9956251766782,0.832920835632182,14.765649971442,5.2655888068427,0.061353246805523,1651857698982.52,120810638816538,0.212649613367663,205.150320711763,1.09144689708652,396.256451717498,8.06571495285889,0.072978924586007,0.00125612463336,6.65E-09
"GSA6_32",0.81984008,40.31656886,0.003922719329146,-0.00013672997842,37.9956251766782,0.832920835632182,14.765649971442,5.2655888068427,0.061353246805523,1651857698982.52,120810638816538,0.212649613367663,205.150320711763,1.09144689708652,396.256451717498,8.06571495285889,0.072978924586007,0.00125612463336,6.65E-09
"GSA6_33",0.81984008,40.31656886,0.003922719329146,-0.00013672997842,37.9956251766782,0.832920835632182,14.765649971442,5.2655888068427,0.061353246805523,1651857698982.52,120810638816538,0.212649613367663,205.150320711763,1.09144689708652,396.256451717498,8.06571495285889,0.072978924586007,0.00125612463336,6.65E-09
"GSA6_34",0.81984008,40.31656886,0.003922719329146,-0.00013672997842,37.9956251766782,0.832920835632182,14.765649971442,5.2655888068427,0.061353246805523,1651857698982.52,120810638816538,0.212649613367663,205.150320711763,1.09144689708652,396.256451717498,8.06571495285889,0.072978924586007,0.00125612463336,6.65E-09
"GSA6_35",0.81984008,40.31656886,0.003922719329146,-0.00013672997842,37.9956251766782,0.832920835632182,14.765649971442,5.2655888068427,0.061353246805523,1651857698982.52,120810638816538,0.212649613367663,205.150320711763,1.09144689708652,396.256451717498,8.06571495285889,0.072978924586007,0.00125612463336,6.65E-09
"GSA6_36",0.81984008,40.31656886,0.003922719329146,-0.00013672997842,37.9956251766782,0.832920835632182,14.765649971442,5.2655888068427,0.061353246805523,1651857698982.52,120810638816538,0.212649613367663,205.150320711763,1.09144689708652,396.256451717498,8.06571495285889,0.072978924586007,0.00125612463336,6.65E-09
"GSA6_37",0.81984008,40.31656886,0.003922719329146,-0.00013672997842,37.9956251766782,0.832920835632182,14.765649971442,5.2655888068427,0.061353246805523,1651857698982.52,120810638816538,0.212649613367663,205.150320711763,1.09144689708652,396.256451717498,8.06571495285889,0.072978924586007,0.00125612463336,6.65E-09
"GSA6_38",0.81984008,40.31656886,0.003922719329146,-0.00013672997842,37.9956251766782,0.832920835632182,14.765649971442,5.2655888068427,0.061353246805523,1651857698982.52,120810638816538,0.212649613367663,205.150320711763,1.09144689708652,396.256451717498,8.06571495285889,0.072978924586007,0.00125612463336,6.65E-09
"GSA6_39",0.81984008,40.31656886,0.003922719329146,-0.00013672997842,37.9956251766782,0.832920835632182,14.765649971442,5.2655888068427,0.061353246805523,1651857698982.52,120810638816538,0.212649613367663,205.150320711763,1.09144689708652,396.256451717498,8.06571495285889,0.072978924586007,0.00125612463336,6.65E-09
"GSA6_40",0.81984008,40.31656886,0.003922719329146,-0.00013672997842,37.9956251766782,0.832920835632182,14.765649971442,5.2655888068427,0.061353246805523,1651857698982.52,120810638816538,0.212649613367663,205.150320711763,1.09144689708652,396.256451717498,8.06571495285889,0.072978924586007,0.00125612463336,6.65E-09
"GSA7_1",3.74940162,42.93176014,0.002262299864533,0.005650115423413,38.0319042110045,0.766308043359661,14.1314609733611,6.73899957371597,0.078167700754148,1404715151752.25,160831663811209,0.242174760361909,222.481174867902,1.45418430599841,367.759020192978,8.09747399294991,0.073613670969747,0.001291421587079,6.47E-09
"GSA7_2",3.74940162,42.93176014,0.002262299864533,0.005650115423413,38.0319042110045,0.766308043359661,14.1314609733611,6.73899957371597,0.078167700754148,1404715151752.25,160831663811209,0.242174760361909,222.481174867902,1.45418430599841,367.759020192978,8.09747399294991,0.073613670969747,0.001291421587079,6.47E-09
"GSA7_3",3.74940162,42.93176014,0.002262299864533,0.005650115423413,38.0319042110045,0.766308043359661,14.1314609733611,6.73899957371597,0.078167700754148,1404715151752.25,160831663811209,0.242174760361909,222.481174867902,1.45418430599841,367.759020192978,8.09747399294991,0.073613670969747,0.001291421587079,6.47E-09
"GSA7_4",3.74940162,42.93176014,0.002262299864533,0.005650115423413,38.0319042110045,0.766308043359661,14.1314609733611,6.73899957371597,0.078167700754148,1404715151752.25,160831663811209,0.242174760361909,222.481174867902,1.45418430599841,367.759020192978,8.09747399294991,0.073613670969747,0.001291421587079,6.47E-09
"GSA7_5",3.74940162,42.93176014,0.002262299864533,0.005650115423413,38.0319042110045,0.766308043359661,14.1314609733611,6.73899957371597,0.078167700754148,1404715151752.25,160831663811209,0.242174760361909,222.481174867902,1.45418430599841,367.759020192978,8.09747399294991,0.073613670969747,0.001291421587079,6.47E-09
"GSA7_6",3.74940162,42.93176014,0.002262299864533,0.005650115423413,38.0319042110045,0.766308043359661,14.1314609733611,6.73899957371597,0.078167700754148,1404715151752.25,160831663811209,0.242174760361909,222.481174867902,1.45418430599841,367.759020192978,8.09747399294991,0.073613670969747,0.001291421587079,6.47E-09
"GSA7_7",3.74940162,42.93176014,0.002262299864533,0.005650115423413,38.0319042110045,0.766308043359661,14.1314609733611,6.73899957371597,0.078167700754148,1404715151752.25,160831663811209,0.242174760361909,222.481174867902,1.45418430599841,367.759020192978,8.09747399294991,0.073613670969747,0.001291421587079,6.47E-09
"GSA7_8",3.74940162,42.93176014,0.002262299864533,0.005650115423413,38.0319042110045,0.766308043359661,14.1314609733611,6.73899957371597,0.078167700754148,1404715151752.25,160831663811209,0.242174760361909,222.481174867902,1.45418430599841,367.759020192978,8.09747399294991,0.073613670969747,0.001291421587079,6.47E-09
"GSA7_9",3.74940162,42.93176014,0.002262299864533,0.005650115423413,38.0319042110045,0.766308043359661,14.1314609733611,6.73899957371597,0.078167700754148,1404715151752.25,160831663811209,0.242174760361909,222.481174867902,1.45418430599841,367.759020192978,8.09747399294991,0.073613670969747,0.001291421587079,6.47E-09
"GSA7_10",3.74940162,42.93176014,0.002262299864533,0.005650115423413,38.0319042110045,0.766308043359661,14.1314609733611,6.73899957371597,0.078167700754148,1404715151752.25,160831663811209,0.242174760361909,222.481174867902,1.45418430599841,367.759020192978,8.09747399294991,0.073613670969747,0.001291421587079,6.47E-09
"GSA7_11",3.74940162,42.93176014,0.002262299864533,0.005650115423413,38.0319042110045,0.766308043359661,14.1314609733611,6.73899957371597,0.078167700754148,1404715151752.25,160831663811209,0.242174760361909,222.481174867902,1.45418430599841,367.759020192978,8.09747399294991,0.073613670969747,0.001291421587079,6.47E-09
"GSA7_12",3.74940162,42.93176014,0.002262299864533,0.005650115423413,38.0319042110045,0.766308043359661,14.1314609733611,6.73899957371597,0.078167700754148,1404715151752.25,160831663811209,0.242174760361909,222.481174867902,1.45418430599841,367.759020192978,8.09747399294991,0.073613670969747,0.001291421587079,6.47E-09
"GSA7_13",3.74940162,42.93176014,0.002262299864533,0.005650115423413,38.0319042110045,0.766308043359661,14.1314609733611,6.73899957371597,0.078167700754148,1404715151752.25,160831663811209,0.242174760361909,222.481174867902,1.45418430599841,367.759020192978,8.09747399294991,0.073613670969747,0.001291421587079,6.47E-09
"GSA7_14",3.74940162,42.93176014,0.002262299864533,0.005650115423413,38.0319042110045,0.766308043359661,14.1314609733611,6.73899957371597,0.078167700754148,1404715151752.25,160831663811209,0.242174760361909,222.481174867902,1.45418430599841,367.759020192978,8.09747399294991,0.073613670969747,0.001291421587079,6.47E-09
"GSA7_15",3.74940162,42.93176014,0.002262299864533,0.005650115423413,38.0319042110045,0.766308043359661,14.1314609733611,6.73899957371597,0.078167700754148,1404715151752.25,160831663811209,0.242174760361909,222.481174867902,1.45418430599841,367.759020192978,8.09747399294991,0.073613670969747,0.001291421587079,6.47E-09
"GSA7_16",3.74940162,42.93176014,0.002262299864533,0.005650115423413,38.0319042110045,0.766308043359661,14.1314609733611,6.73899957371597,0.078167700754148,1404715151752.25,160831663811209,0.242174760361909,222.481174867902,1.45418430599841,367.759020192978,8.09747399294991,0.073613670969747,0.001291421587079,6.47E-09
"GSA7_17",3.74940162,42.93176014,0.002262299864533,0.005650115423413,38.0319042110045,0.766308043359661,14.1314609733611,6.73899957371597,0.078167700754148,1404715151752.25,160831663811209,0.242174760361909,222.481174867902,1.45418430599841,367.759020192978,8.09747399294991,0.073613670969747,0.001291421587079,6.47E-09
"GSA7_18",3.74940162,42.93176014,0.002262299864533,0.005650115423413,38.0319042110045,0.766308043359661,14.1314609733611,6.73899957371597,0.078167700754148,1404715151752.25,160831663811209,0.242174760361909,222.481174867902,1.45418430599841,367.759020192978,8.09747399294991,0.073613670969747,0.001291421587079,6.47E-09
"GSA7_19",3.74940162,42.93176014,0.002262299864533,0.005650115423413,38.0319042110045,0.766308043359661,14.1314609733611,6.73899957371597,0.078167700754148,1404715151752.25,160831663811209,0.242174760361909,222.481174867902,1.45418430599841,367.759020192978,8.09747399294991,0.073613670969747,0.001291421587079,6.47E-09
"GSA7_20",3.74940162,42.93176014,0.002262299864533,0.005650115423413,38.0319042110045,0.766308043359661,14.1314609733611,6.73899957371597,0.078167700754148,1404715151752.25,160831663811209,0.242174760361909,222.481174867902,1.45418430599841,367.759020192978,8.09747399294991,0.073613670969747,0.001291421587079,6.47E-09
"GSA7_21",3.74940162,42.93176014,0.002262299864533,0.005650115423413,38.0319042110045,0.766308043359661,14.1314609733611,6.73899957371597,0.078167700754148,1404715151752.25,160831663811209,0.242174760361909,222.481174867902,1.45418430599841,367.759020192978,8.09747399294991,0.073613670969747,0.001291421587079,6.47E-09
"GSA7_22",3.74940162,42.93176014,0.002262299864533,0.005650115423413,38.0319042110045,0.766308043359661,14.1314609733611,6.73899957371597,0.078167700754148,1404715151752.25,160831663811209,0.242174760361909,222.481174867902,1.45418430599841,367.759020192978,8.09747399294991,0.073613670969747,0.001291421587079,6.47E-09
"GSA7_23",3.74940162,42.93176014,0.002262299864533,0.005650115423413,38.0319042110045,0.766308043359661,14.1314609733611,6.73899957371597,0.078167700754148,1404715151752.25,160831663811209,0.242174760361909,222.481174867902,1.45418430599841,367.759020192978,8.09747399294991,0.073613670969747,0.001291421587079,6.47E-09
"GSA7_24",3.74940162,42.93176014,0.002262299864533,0.005650115423413,38.0319042110045,0.766308043359661,14.1314609733611,6.73899957371597,0.078167700754148,1404715151752.25,160831663811209,0.242174760361909,222.481174867902,1.45418430599841,367.759020192978,8.09747399294991,0.073613670969747,0.001291421587079,6.47E-09
"GSA7_25",3.74940162,42.93176014,0.002262299864533,0.005650115423413,38.0319042110045,0.766308043359661,14.1314609733611,6.73899957371597,0.078167700754148,1404715151752.25,160831663811209,0.242174760361909,222.481174867902,1.45418430599841,367.759020192978,8.09747399294991,0.073613670969747,0.001291421587079,6.47E-09
"GSA7_26",3.74940162,42.93176014,0.002262299864533,0.005650115423413,38.0319042110045,0.766308043359661,14.1314609733611,6.73899957371597,0.078167700754148,1404715151752.25,160831663811209,0.242174760361909,222.481174867902,1.45418430599841,367.759020192978,8.09747399294991,0.073613670969747,0.001291421587079,6.47E-09
"GSA7_27",3.74940162,42.93176014,0.002262299864533,0.005650115423413,38.0319042110045,0.766308043359661,14.1314609733611,6.73899957371597,0.078167700754148,1404715151752.25,160831663811209,0.242174760361909,222.481174867902,1.45418430599841,367.759020192978,8.09747399294991,0.073613670969747,0.001291421587079,6.47E-09
"GSA7_28",3.74940162,42.93176014,0.002262299864533,0.005650115423413,38.0319042110045,0.766308043359661,14.1314609733611,6.73899957371597,0.078167700754148,1404715151752.25,160831663811209,0.242174760361909,222.481174867902,1.45418430599841,367.759020192978,8.09747399294991,0.073613670969747,0.001291421587079,6.47E-09
"GSA7_29",3.74940162,42.93176014,0.002262299864533,0.005650115423413,38.0319042110045,0.766308043359661,14.1314609733611,6.73899957371597,0.078167700754148,1404715151752.25,160831663811209,0.242174760361909,222.481174867902,1.45418430599841,367.759020192978,8.09747399294991,0.073613670969747,0.001291421587079,6.47E-09
"GSA7_30",3.74940162,42.93176014,0.002262299864533,0.005650115423413,38.0319042110045,0.766308043359661,14.1314609733611,6.73899957371597,0.078167700754148,1404715151752.25,160831663811209,0.242174760361909,222.481174867902,1.45418430599841,367.759020192978,8.09747399294991,0.073613670969747,0.001291421587079,6.47E-09
"GSA7_31",3.74940162,42.93176014,0.002262299864533,0.005650115423413,38.0319042110045,0.766308043359661,14.1314609733611,6.73899957371597,0.078167700754148,1404715151752.25,160831663811209,0.242174760361909,222.481174867902,1.45418430599841,367.759020192978,8.09747399294991,0.073613670969747,0.001291421587079,6.47E-09
"GSA7_32",3.74940162,42.93176014,0.002262299864533,0.005650115423413,38.0319042110045,0.766308043359661,14.1314609733611,6.73899957371597,0.078167700754148,1404715151752.25,160831663811209,0.242174760361909,222.481174867902,1.45418430599841,367.759020192978,8.09747399294991,0.073613670969747,0.001291421587079,6.47E-09
"GSA7_33",3.74940162,42.93176014,0.002262299864533,0.005650115423413,38.0319042110045,0.766308043359661,14.1314609733611,6.73899957371597,0.078167700754148,1404715151752.25,160831663811209,0.242174760361909,222.481174867902,1.45418430599841,367.759020192978,8.09747399294991,0.073613670969747,0.001291421587079,6.47E-09
"GSA7_34",3.74940162,42.93176014,0.002262299864533,0.005650115423413,38.0319042110045,0.766308043359661,14.1314609733611,6.73899957371597,0.078167700754148,1404715151752.25,160831663811209,0.242174760361909,222.481174867902,1.45418430599841,367.759020192978,8.09747399294991,0.073613670969747,0.001291421587079,6.47E-09
"GSA7_35",3.74940162,42.93176014,0.002262299864533,0.005650115423413,38.0319042110045,0.766308043359661,14.1314609733611,6.73899957371597,0.078167700754148,1404715151752.25,160831663811209,0.242174760361909,222.481174867902,1.45418430599841,367.759020192978,8.09747399294991,0.073613670969747,0.001291421587079,6.47E-09
"GSA7_36",3.74940162,42.93176014,0.002262299864533,0.005650115423413,38.0319042110045,0.766308043359661,14.1314609733611,6.73899957371597,0.078167700754148,1404715151752.25,160831663811209,0.242174760361909,222.481174867902,1.45418430599841,367.759020192978,8.09747399294991,0.073613670969747,0.001291421587079,6.47E-09
"GSA7_37",3.74940162,42.93176014,0.002262299864533,0.005650115423413,38.0319042110045,0.766308043359661,14.1314609733611,6.73899957371597,0.078167700754148,1404715151752.25,160831663811209,0.242174760361909,222.481174867902,1.45418430599841,367.759020192978,8.09747399294991,0.073613670969747,0.001291421587079,6.47E-09
"GSA7_38",3.74940162,42.93176014,0.002262299864533,0.005650115423413,38.0319042110045,0.766308043359661,14.1314609733611,6.73899957371597,0.078167700754148,1404715151752.25,160831663811209,0.242174760361909,222.481174867902,1.45418430599841,367.759020192978,8.09747399294991,0.073613670969747,0.001291421587079,6.47E-09
"GSA7_39",3.74940162,42.93176014,0.002262299864533,0.005650115423413,38.0319042110045,0.766308043359661,14.1314609733611,6.73899957371597,0.078167700754148,1404715151752.25,160831663811209,0.242174760361909,222.481174867902,1.45418430599841,367.759020192978,8.09747399294991,0.073613670969747,0.001291421587079,6.47E-09
"GSA7_40",3.74940162,42.93176014,0.002262299864533,0.005650115423413,38.0319042110045,0.766308043359661,14.1314609733611,6.73899957371597,0.078167700754148,1404715151752.25,160831663811209,0.242174760361909,222.481174867902,1.45418430599841,367.759020192978,8.09747399294991,0.073613670969747,0.001291421587079,6.47E-09
"GSA7_41",3.74940162,42.93176014,0.002262299864533,0.005650115423413,38.0319042110045,0.766308043359661,14.1314609733611,6.73899957371597,0.078167700754148,1404715151752.25,160831663811209,0.242174760361909,222.481174867902,1.45418430599841,367.759020192978,8.09747399294991,0.073613670969747,0.001291421587079,6.47E-09
"GSA7_42",3.74940162,42.93176014,0.002262299864533,0.005650115423413,38.0319042110045,0.766308043359661,14.1314609733611,6.73899957371597,0.078167700754148,1404715151752.25,160831663811209,0.242174760361909,222.481174867902,1.45418430599841,367.759020192978,8.09747399294991,0.073613670969747,0.001291421587079,6.47E-09
"GSA7_43",3.74940162,42.93176014,0.002262299864533,0.005650115423413,38.0319042110045,0.766308043359661,14.1314609733611,6.73899957371597,0.078167700754148,1404715151752.25,160831663811209,0.242174760361909,222.481174867902,1.45418430599841,367.759020192978,8.09747399294991,0.073613670969747,0.001291421587079,6.47E-09
"GSA7_44",3.74940162,42.93176014,0.002262299864533,0.005650115423413,38.0319042110045,0.766308043359661,14.1314609733611,6.73899957371597,0.078167700754148,1404715151752.25,160831663811209,0.242174760361909,222.481174867902,1.45418430599841,367.759020192978,8.09747399294991,0.073613670969747,0.001291421587079,6.47E-09
"GSA7_45",3.74940162,42.93176014,0.002262299864533,0.005650115423413,38.0319042110045,0.766308043359661,14.1314609733611,6.73899957371597,0.078167700754148,1404715151752.25,160831663811209,0.242174760361909,222.481174867902,1.45418430599841,367.759020192978,8.09747399294991,0.073613670969747,0.001291421587079,6.47E-09
"GSA7_46",3.74940162,42.93176014,0.002262299864533,0.005650115423413,38.0319042110045,0.766308043359661,14.1314609733611,6.73899957371597,0.078167700754148,1404715151752.25,160831663811209,0.242174760361909,222.481174867902,1.45418430599841,367.759020192978,8.09747399294991,0.073613670969747,0.001291421587079,6.47E-09
"GSA7_47",3.74940162,42.93176014,0.002262299864533,0.005650115423413,38.0319042110045,0.766308043359661,14.1314609733611,6.73899957371597,0.078167700754148,1404715151752.25,160831663811209,0.242174760361909,222.481174867902,1.45418430599841,367.759020192978,8.09747399294991,0.073613670969747,0.001291421587079,6.47E-09
"GSA7_48",3.74940162,42.93176014,0.002262299864533,0.005650115423413,38.0319042110045,0.766308043359661,14.1314609733611,6.73899957371597,0.078167700754148,1404715151752.25,160831663811209,0.242174760361909,222.481174867902,1.45418430599841,367.759020192978,8.09747399294991,0.073613670969747,0.001291421587079,6.47E-09
"GSA7_49",3.74940162,42.93176014,0.002262299864533,0.005650115423413,38.0319042110045,0.766308043359661,14.1314609733611,6.73899957371597,0.078167700754148,1404715151752.25,160831663811209,0.242174760361909,222.481174867902,1.45418430599841,367.759020192978,8.09747399294991,0.073613670969747,0.001291421587079,6.47E-09
"GSA7_50",3.74940162,42.93176014,0.002262299864533,0.005650115423413,38.0319042110045,0.766308043359661,14.1314609733611,6.73899957371597,0.078167700754148,1404715151752.25,160831663811209,0.242174760361909,222.481174867902,1.45418430599841,367.759020192978,8.09747399294991,0.073613670969747,0.001291421587079,6.47E-09
